Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Gender_Female,Gender_Male,Location_Asia,Location_Europe,Location_Other,Location_USA,GameGenre_Action,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Easy,GameDifficulty_Hard,GameDifficulty_Medium
19,4.859998966706328,0,19,28,53,28,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
29,8.512716030208665,0,13,12,33,25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
21,7.345326606314252,0,10,167,63,26,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0
31,12.362587665466588,0,7,161,55,43,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
47,19.74447131423294,0,8,139,34,44,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
29,15.152646006712796,1,3,44,81,14,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
21,2.938071123868708,1,2,118,91,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
22,13.062050952291754,0,5,110,72,30,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
29,7.919060837558357,1,19,20,31,26,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
25,1.1170062538616268,1,5,39,16,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
30,10.822370548542478,0,19,93,24,26,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
41,13.710439015377268,0,11,85,22,38,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
23,14.849437948893048,0,18,103,51,15,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
28,3.0925173821099525,0,9,127,74,26,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
19,20.02897152210389,0,16,19,4,17,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
23,9.528870930302798,0,11,15,98,21,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
34,11.787748062950993,0,18,108,43,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
37,8.881713982388188,1,16,136,81,40,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
25,20.00633323737295,1,18,11,29,24,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
48,20.15369095750589,0,11,120,6,23,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
37,13.190131644142774,0,6,33,40,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
36,13.3539941992162,1,1,27,75,17,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
15,9.847646054043278,0,3,121,49,16,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
29,23.745878967385543,0,12,146,36,44,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0
18,19.640554056787483,0,15,131,5,40,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
47,2.2253307008554746,0,9,67,21,43,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
31,9.921444988443438,0,16,110,56,22,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1
30,4.493666873242134,0,1,79,97,15,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
38,23.86410162596271,0,13,23,7,33,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
19,7.838865605456334,0,11,112,3,14,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
22,21.72647628544641,0,16,84,2,10,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
30,5.027551142577269,0,7,14,46,35,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
46,6.244278613653111,0,15,142,25,40,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
29,7.111211241911239,0,14,104,33,3,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0
49,7.25416844872244,0,3,49,75,28,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
39,10.69307065248907,0,12,15,57,32,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
18,1.4871577806863323,1,19,41,61,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
37,22.774268929600737,0,7,38,33,43,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0
43,8.022649184035785,0,14,138,86,44,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
25,7.026184015967705,0,0,161,7,43,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
40,2.8187399893276712,0,13,90,12,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15,13.72442793055961,1,10,31,3,48,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
24,19.02037847733281,1,7,133,15,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
16,9.736581792462236,0,19,176,45,23,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0
36,6.328316516573445,0,1,26,89,40,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
16,11.240193312375474,0,11,161,8,19,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0
43,9.074118919632486,0,15,152,73,13,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1
15,3.251891699538968,0,3,152,24,28,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
37,12.71318992776896,0,2,142,87,38,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43,2.921860604189757,1,17,95,50,4,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
47,16.51190479101214,1,13,143,57,36,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1
18,12.840148973929876,0,9,35,75,34,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
47,11.436951351039689,0,11,20,41,26,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
32,20.95466510727056,0,14,177,80,46,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0
43,7.863446868074796,1,2,109,32,28,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30,14.211350265966082,0,3,10,49,8,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
34,18.84412131863381,0,8,81,94,49,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
21,22.306420737685823,0,17,39,35,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
26,14.13201448102794,0,0,144,76,45,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
32,18.65538445548576,0,10,132,56,41,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0
23,16.387556243276773,0,0,120,78,13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
18,20.53517426275591,0,14,157,58,8,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0
49,4.857771370794529,0,10,97,34,27,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
24,0.4405671548054659,0,19,84,11,30,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1
43,15.405250571821448,1,14,174,32,31,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0
37,23.835937121836363,0,19,88,12,30,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
39,3.4971002540352307,0,17,88,59,30,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
49,23.98796274431865,1,1,169,88,42,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
38,1.665377151805412,0,14,134,91,13,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1
35,19.067556403569174,0,3,27,95,40,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
42,15.813097884731324,0,2,121,69,22,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
30,23.964074195244933,0,19,92,17,15,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
38,9.986753909212782,0,5,59,56,20,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
40,15.064329691904602,0,9,76,15,34,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
39,17.975435531594805,0,10,23,26,19,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
33,16.99878068767594,0,0,60,91,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
31,3.2692133488724444,1,8,37,39,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
46,8.749789844622939,0,16,157,46,43,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
44,13.146979983004352,1,14,10,76,37,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
46,9.20277282463509,1,19,155,68,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
32,17.0097799441743,0,15,11,34,38,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
33,10.92815592311814,1,4,119,55,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
27,11.35859734132245,0,17,133,35,17,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1
16,5.183277792945999,1,0,103,11,34,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
17,4.558642956246976,0,13,134,24,44,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0
35,10.625006431005774,0,0,152,80,24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
48,14.70794304665768,0,15,25,22,43,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
30,16.818168995063274,0,2,44,75,24,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
37,22.298405927723984,0,5,63,55,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
27,13.360375205099814,1,2,47,10,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
42,5.641379447508649,1,2,33,81,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
49,15.276207274684577,0,0,172,52,39,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
17,18.574457954308528,0,4,56,41,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
28,15.800357232885752,0,4,81,41,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
47,18.86505237875996,0,12,18,31,33,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
17,10.33863814913738,0,0,60,25,32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
33,17.292627207851787,0,0,37,22,24,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
36,16.220556566973713,0,2,112,62,44,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16,13.118183404392614,0,5,113,18,14,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
37,8.94681554668432,0,5,158,85,49,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
47,9.75904621065484,0,0,54,89,46,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
39,21.097598468455278,0,7,103,32,45,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
30,8.71275355270443,0,11,151,46,20,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0
44,20.903406977425988,0,16,146,99,8,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0
45,23.8649459863722,0,11,96,58,45,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
23,1.3341782836001492,0,11,11,19,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24,17.336274246696195,1,1,109,1,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
40,19.79137730037923,0,5,41,46,15,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
32,10.763789247112696,0,12,133,42,17,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
15,8.593352839849267,0,0,161,11,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
21,0.866412913583182,0,18,149,97,28,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0
24,15.0765398186865,0,3,175,53,32,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
34,12.061993269279972,0,1,92,49,23,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
45,4.444693308664981,0,18,106,19,49,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
34,19.578853002525005,0,2,42,49,48,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
38,23.44030686981172,0,2,17,46,45,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
46,22.38381993387212,0,1,25,74,43,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
27,11.034872614359928,0,4,38,98,9,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
24,10.480742523889663,0,12,47,14,35,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
40,20.51938167986142,0,4,142,34,19,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
16,3.756359629440293,0,15,16,17,21,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
49,13.858904782877111,0,17,79,90,7,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35,19.98835911954585,0,9,62,83,45,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
40,4.447332866589206,1,0,141,36,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
38,23.55002485303895,0,18,126,53,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
32,21.046065792011504,1,5,153,69,28,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
39,3.6410559943093785,0,11,154,2,36,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
19,6.911267449028667,1,12,163,40,21,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
37,11.498327424785856,1,12,108,8,13,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
16,20.51278980546284,0,12,113,90,30,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
33,12.862248287313754,0,6,83,27,43,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
44,23.417357475349,0,9,60,59,38,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
34,16.82824786053692,0,14,156,63,35,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
21,15.505944181886782,0,9,164,26,34,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
36,23.41582012351385,0,15,114,21,20,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
32,5.160581867959108,1,11,130,5,35,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
44,7.863077660824874,0,9,55,80,25,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
32,23.37186198256064,0,4,105,47,16,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
27,9.998509328712416,0,11,11,85,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
26,13.63150846385638,0,14,10,94,17,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
45,4.493116284986384,0,16,156,35,48,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1
45,12.050489037420784,0,8,10,95,36,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
23,4.039317552503614,0,5,123,48,41,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
18,10.82026657518104,0,2,20,6,49,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
22,2.1499878445440173,0,19,116,53,38,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
48,8.298742759178058,0,3,89,54,37,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18,2.826049781841996,0,7,124,34,19,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
38,2.632300041125053,0,6,28,25,41,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22,8.898152447118811,1,12,124,92,47,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
38,20.57566560567987,0,0,165,19,36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
27,2.8866717159577195,1,4,115,11,19,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
17,8.35638009356738,0,19,124,15,27,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
27,6.3422007407584,0,12,145,14,44,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
16,22.48709975339528,0,14,131,6,29,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
44,23.73530173593704,0,1,35,30,44,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
36,11.314075671933043,0,19,95,18,20,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0
49,23.042500765291383,0,16,63,92,36,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
31,19.817757733877905,0,19,10,89,19,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
19,1.255010722390284,1,3,134,81,7,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
17,20.87772656634492,0,19,53,39,44,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
37,11.112188201471312,1,15,152,37,15,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
30,1.0344811407347343,0,0,169,5,18,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
31,0.0964451528605891,0,12,14,45,35,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
33,14.05731329449495,1,12,76,66,47,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
31,14.143405877037027,0,7,77,51,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43,4.629204070293592,1,9,37,31,44,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
22,17.005867887301147,0,18,104,24,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
37,12.707502113911714,0,19,84,73,48,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
34,21.731703058571554,0,5,105,17,33,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
19,23.94136521181741,0,0,104,76,22,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
34,19.727667498938843,0,15,14,30,38,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
28,7.729132435923335,0,17,76,81,10,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
15,8.081493600506345,0,19,159,33,46,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0
19,16.98700783932574,0,1,11,24,29,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
47,8.099423237956572,0,8,31,12,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
28,20.64132223871406,1,13,14,1,49,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
26,6.29124747726545,0,8,112,10,16,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
39,15.581011510288246,0,13,37,16,23,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
16,21.068435360280333,0,15,164,75,9,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1
44,4.595777749817225,0,13,175,34,7,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1
35,12.58230072821234,0,9,81,80,46,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
15,17.952070930156985,1,2,17,36,34,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
44,23.57831689348884,0,18,10,39,32,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
26,19.15907946711307,0,7,18,58,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
29,17.512572800073002,0,2,20,44,22,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
42,6.597686765695149,0,2,37,56,44,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
17,1.7909396028281297,0,15,48,38,19,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
33,13.048094354646253,0,0,161,52,47,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
37,13.41732416995148,0,2,101,69,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
24,0.9802326711197268,0,4,26,77,48,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
32,13.726269166205874,1,5,150,79,25,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
21,16.02074583801334,0,7,123,41,22,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
15,22.856858687066875,0,12,172,61,21,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
47,6.5153092657124585,0,19,164,93,17,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1
22,16.647281495996896,0,17,166,72,10,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
44,16.012860358260593,0,2,122,9,44,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
37,12.054404982914845,0,1,16,29,14,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
26,10.862976034580614,0,8,160,16,33,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
34,6.891377323288115,0,19,74,72,23,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
42,17.062964539524167,1,10,29,88,29,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23,11.9921706074332,0,16,166,25,18,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
28,22.84592063599946,1,15,93,39,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
26,22.809441221758064,0,1,48,18,46,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
23,19.864728145085977,0,16,118,99,20,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30,23.339096267972387,0,2,87,68,29,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
38,23.54224606497024,0,19,153,63,33,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
27,4.769891854784246,0,5,31,96,13,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
26,21.76287293813982,0,14,52,34,47,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
30,14.396719872694623,1,19,119,87,15,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0
33,12.496868396009708,0,7,111,3,30,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
31,14.134281073125038,0,11,79,54,33,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
38,19.73229228316384,0,0,13,75,6,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
46,20.90987958983287,1,2,160,1,13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
27,13.608346935939698,0,7,77,97,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17,13.840715415842055,0,6,40,14,9,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
27,21.67960367751763,0,7,25,93,22,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
43,0.5072603613128255,0,19,134,65,41,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
19,22.146209621108405,1,4,158,32,26,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
37,10.693747866540466,1,0,109,29,13,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
24,11.563659629366876,0,1,147,69,8,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
30,13.866682208344937,0,8,88,66,43,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,15.854046327617043,0,6,26,87,45,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
46,14.265090290939858,0,18,179,81,18,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1
31,6.772300773744324,1,15,102,62,16,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
37,2.9657103107194267,0,0,154,95,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
36,15.380635797717058,0,14,156,71,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1
40,23.1683237165798,0,2,72,59,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
49,16.69462217060493,0,7,114,38,29,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
42,17.463794487972308,1,12,125,49,5,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0
34,23.89642152087538,0,7,143,55,42,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
34,15.76203611003562,0,13,74,45,17,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30,0.4649056224740144,1,10,19,57,11,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
40,7.317818788521064,1,6,36,39,24,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
21,23.936719593254782,0,13,128,49,5,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0
31,0.0350113148397612,0,11,112,34,19,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
20,18.90769196593223,0,19,81,51,14,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1
20,0.6686695545548833,0,7,132,46,42,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
24,6.66436054155885,0,6,109,67,47,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
46,12.270414574239508,0,17,94,69,42,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0
44,21.75132036287251,1,11,97,68,36,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
36,4.124467375972584,0,12,24,89,18,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
43,15.17951533305586,0,15,142,25,31,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1
42,9.876069326678188,1,9,136,4,9,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
39,21.766216538815907,0,0,149,39,12,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
17,11.689979025732324,1,8,19,67,28,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
42,5.422485924763243,1,17,25,19,36,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
30,21.39416037092802,0,11,41,71,46,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
25,17.596474323190485,1,10,52,37,44,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
35,9.26337721274512,1,18,146,61,36,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
23,5.445801367895315,0,18,69,83,13,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
16,15.26880314978038,0,18,17,19,26,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
38,13.38048012470475,0,10,44,12,43,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
31,9.315308258852443,0,19,128,10,36,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0
30,9.870170017782954,1,1,86,95,19,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
28,9.208410715098555,1,1,84,61,39,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
23,1.1700776350980933,0,15,171,76,41,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
24,1.6329198103027205,0,12,129,34,39,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
23,22.876692544657125,0,8,91,38,14,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
47,5.57293500915781,0,11,104,60,31,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
31,10.965928500984438,0,0,148,4,29,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
34,11.854480997661549,1,19,92,61,8,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
35,23.751468617754853,0,3,50,14,25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
16,19.709309766672902,0,15,152,89,40,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20,10.874812205872525,0,17,61,51,7,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
19,6.107789948763163,0,2,124,32,27,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
32,15.464320954635811,0,6,15,96,3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
33,17.70787953271452,0,18,52,46,16,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
35,16.965603159678956,0,6,19,43,16,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
48,9.9346870475846,0,4,83,34,15,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
15,2.214613804786082,0,18,118,61,16,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
41,5.01877786542242,0,6,21,52,42,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
21,13.338363448820116,0,9,87,80,46,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
38,21.72413920825332,0,13,15,87,20,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
41,19.85228735810163,0,16,149,63,34,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0
29,21.74192443275114,0,9,11,69,32,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
